imdbID,Title,imdbRating,tags
tt0054357,Swiss Family Robinson,7.1,"adventure family kenannakin lowells.hawley johanndavidwyss johnmills dorothymcguire jamesmacarthur a family in route to new guinea is shipwrecked on a deserted tropical island. they are forced to remain on the island because of the damage to the ship and the pirates that are roaming the islands. they create a home on the island (centering around a huge tree house) and explore the island and its wildlife. plenty of adventure ensues as the family deals with issues of survival and pirates, and the brothers must learn how to live on the island with an uncertain future."
tt4328354,America's Secret D-Day Disaster,6.6,"history richardmax richardmax harrybennett lauriebolton arthurbrookes 6 weeks before d-day, british, american, and canadian soldiers took part in a dangerous rehearsal for the normandy invasion which claimed more american lives than the attack on utah beach. so what happened? how many americans died? and who is to blame?"
tt0103336,Zombie '90: Extreme Pestilence,3.3,"horror sci-fi andreasschnaas andreasschnaas matthiaskerl ralfhess mathiasabbes a military machine carrying untested lethal chemicals crashes into a forest, a dead patient comes back to life in the operation room and mutilated bodies are being found all over the country. a new epidemic has broken out, the ""extreme pestilence"". two doctors discover the epidemic and take on the hopeless fight against the living dead. the only way to kill the zombies is to destroy the brain or seperate the brain from the rest of the body."
tt0823152,Broken Trail: The Making of a Legendary Western,8.3,"documentary danappel  robertduvall thomashadenchurch walterhill top-rated miniseries! academy award® winner robert duvall (1983 best actor in a leading role, tender mercies) and academy award® nominee thomas hayden church (2004 best performance by an actor in a supporting role, sideways) star ..."
tt2186562,Vampire Sisters,5.6,"adventure comedy drama wolfganggroos ursulagruber franziskagehm martamartin lauraantoniaroge christianepaul the tepes family have decided to move from transylvania to germany. for their two 12-year-old daughters this represents quite a change, as they now have to get used to going to a human school. the ensuing culture clash creates some trouble, and there is some bullying - but one of the sisters, silvania, also experiences her first crush. silvania adapts far better to her new environment and enjoys the human world, whereas her sister dakaria would really prefer a vampire life-style. this children's film's rather generic layout is completed by a goofy neighbour who tries his hand at vampire hunting."
tt4693464,Sicilian Vampire,4.9,"crime drama horror frankd'angelo frankd'angelo vittorioaltomare armandassante danielbaldwin equal parts goodfellas and dusk till dawn, sicilian vampire tells the story of reputed mobster sonny traficante who was hoping to get away to the family hunt lodge for a little rest and relaxation and create some memories. instead, what he got was a night he will never forget. once there, sonny is bitten by a bat released from a container of bananas they brought up to the lodge. the bat takes a vicious bite of sonny's neck and then flies off into the night. from that moment on sonny is entrusted with powers beyond that of any mortal - supersonic hearing, enhanced sight, and superhuman strength - even the ability to speak to the dead. because of these heightened senses sonny now feels a responsibility to right the wrongs in his life, and protect those he loves. at first, he resists these new found powers but in the end he welcomes his fate."
tt0034384,Western Union,6.7,"history western fritzlang zanegrey robertcarson jackandrews robertyoung randolphscott deanjagger vance shaw gives up outlawing and goes to work for the telegraph company, while bandit jack slade and his henchmen try to prevent the company connecting the line between omaha and salt lake city. lots of indian fighting, gun-play and romance."
tt3106946,Unbreakable: The Western States 100,7.7,"documentary adventure biography j.b.benna   in 2010, four of the greatest undefeated mountain runners on earth toed the starting line at the western states 100-mile endurance run, the oldest and most prestigious 100-mile foot race in the world. while their lives may be quite different, the goal is the same: win the western states 100-mile run. a win will require breaking the course record and running the fastest time in the history of the race. an epic showdown ensues, from squaw valley, ca in lake tahoe, up though the high snow covered sierra nevada mountains, down through the extreme heat of the american river canyons and finishing in auburn, ca. though all four are undefeated, three must break and only one can remain unbreakable."
tt1213644,Disaster Movie,1.9,"comedy sci-fi jasonfriedberg aaronseltzer jasonfriedberg aaronseltzer carmenelectra vanessalachey nicoleparker will, lisa, and two of their friends attempt to flee man-made and natural disasters and encounter batman, hancock, the hulk, indiana jones, hannah montana, michael jackson, beowulf, the love guru, iron man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats."
tt0275491,Bad Education,7.4,"crime drama pedroalmodóvar pedroalmodóvar gaelgarcíabernal felemartínez javiercámara in the early 60s, two boys - ignacio and enrique - discover love, movies and fear in a christian school. father manolo, the school principal and literature teacher, both witnesses and takes part in these discoveries. the three characters come against one another twice again, in the late 70s and in 1980. these meetings are set to change the life and death of some of them."
tt0297499,The Best Damn Sports Show Period,6.1,"news sport talk-show   briankahn tomarnold chrisrose the best damn sports show period was an american sports television show that aired on fox sports net. the show regularly featured irreverent and opinionated interviews with top athletes, coaches, celebrities, and entertainers. it also aired top 50 countdown shows and other sports specialty shows."
tt0027194,Werewolf of London,6.3,"drama fantasy horror stuartwalker johncolton robertharris harveygates henryhull warneroland valeriehobson while on a botanical expedition in tibet dr. wilfred glendon is attacked in the dark by a strange animal. returning to london, he finds himself turning nightly into a werewolf and terrorizing the city, with the only hope for curing his affliction a rare asian flower, the mariphasa."
tt1672851,The Cartoon Theatre of Dr Gaz,6.6,short jeffkeen  
tt0030961,Western Trails,5.3,"western georgewaggner nortons.parker georgewaggner lloydnosler bobbaker marjoriereynolds johnridgely in a remake of dawn trail, bob mason is wounded chasing the killers of his father. during his recovery, his nurse is alice whom his friend ben plans to marry. he eventually learns the killer was alice's brother rudd. but rudd convinces ben that bob is taking alice away from him. so ben removes the bullets from bob's gun just before bob goes off to face rudd."
tt18688348,Maksym Osa: The Gold of Werewolf,6.0,"history mystery thriller myroslavlatyk andreybabik myroslavlatyk vasiliykukharskiy olgamakeeva vladimiryushchenko ukraine - 1636. someone has attacked a battalion of cossacks that were transporting the gold of the polish king. a cossack - maksym osa - tries to find the missing gold, but soon becomes one of the main suspects."
tt11610848,Ncredible Gang feat. Nick Cannon: Motivation,6.6,"short music   nickcannon official music video for ""motivation"" by ncredible gang featuring nick cannon."
tt0212599,Walt Disney's Cartoon Carousel,5.6,animation family jackhannah jackking jackkinney rileythomson carlbarks(stories) jackhannah(stories) billpeet(stories) harryreeves(stories) rileythomson(stories) ralphwright(stories) thelmaboardman pintocolvig dessieflynn jamesmacdonald
tt7479718,Love Education,7.3,"drama music sylviachang sylviachang xiaoyingyou sylviachang zhuangzhuangtian yuetinglang a dying old lady reminisces about her happier moments. her daughter, hui ying, decides to move her father's grave from his hometown to beside her mother's grave. however, his first wife, who has looked after the grave for years, doesn't approve, and their disagreement ends up becoming a problem for the whole town. hui yang's daughter, weiwei, works at a broadcasting company. after showing a video clip of a scuffle between her mother and step-grandmother to her colleagues, it becomes local news, and much gossip ensues."
tt0478541,Ça cartoon,6.6,animation comedy family philippeappietto stéphanekopecky  guysavoy patrickbrion philippedana
tt0058079,Face of the Screaming Werewolf,2.7,"horror gilbertomartínezsolares rafaelportillo jerrywarren juangarcía gilbertomartínezsolares alfredosalazar yolandavarela lonchaneyjr. alfredowallybarrón experimenting in hypnotic regression to past lives, dr. edmund redding of the cowan institute in pasadena has discovered that ann taylor is a reincarnated aztec woman. via her recovered memories, she is able to lead redding and his associates to a hidden chamber in the great pyramid of yucatan, where they hope to find the lost treasure of the aztecs. instead, they find two mummified bodies - one of a modern man, quite dead, and the other of an ancient aztec, quite alive. they are able to return safely to pasadena with both finds, but a rival professor, janney, kills redding and steals the body of the modern man-mummy. this he subjects to a resurrection experiment, which works - only the mummy proves to be a werewolf. this creature breaks free of janney's lab. meanwhile, a hired thief sent by janney to steal the other, living mummy, is overcome and that creature escapes also. two supernatural menaces roam the city that night..."
tt0216233,Sports Illustrated Behind the Scenes: Official Swimsuit Video,6.7,"documentary   christiebrinkley kathyireland juditmascó a popular, but tame, made-for-cable-tv behind-the-scenes look at the making of the 1992 sports illustrated swimsuit issue. features candid moments with the models and supermodels that made the magazine famous, interviews with photographers and editors, and lots of shots of half-clad women rolling around in the sand and surf."
tt14996254,Werewolf Castle,3.7,fantasy horror charliesteeds charliesteeds peterlofsgard jayo'connell gregdraven village boy thorfinn accompanies a group of knights on a dangerous quest to end a werewolf invasion.
tt10622136,Scooby-Doo: Return to Zombie Island,5.7,animation adventure comedy family fantasy horror mystery ceciliaaranovich ethanspaulding jeremyadams frankwelker greygriffin matthewlillard katemicucci the gang is pulled out of retirement to investigate a mystery on a familiar zombie-infested island.
tt1539281,Day After Disaster,6.5,"documentary history emresahin sarahwetherbee noahapplebaum rickbrandelli clintclark this is a documentary covering the subject of what can happen shortly after a disaster strikes, starting from seconds, to minutes, to hours, days, weeks, months, years and so on. this covers governmental, civil, military, judicial..."
tt1884213,Vampire Zombie Werewolf,6.5,"comedy  tanyaihnen stevenlekowicz robbpadgett stevenlekowicz tanyaihnen robbpadgett after partnering with a not-so-classic suburban couple, a webseries producer with a string of derivative, monster-themed successes learns that the deadly creatures of his imagination are real. and they love his work. he'll have one night to help the couple climb the undead social ladder by dreaming up a new, vampire-inspiring webseries that doesn't suck... or become the victim of his most rabid fans."
tt34966294,Anime perse,6.6,"short fantasy bobcaprai  marcogiannini lucaboschi davidebarbieri three angels descend to earth and become concerned about the state of the world. lucifer also shows up, and after a heated debate, he admits that..."
tt0120575,Power Rangers in Space,7.3,"action adventure family   tracylynncruz patriciajalee rogervelasco the most evil forces of the universe (rita &amp; zedd, the machine empire and divatox) have formed an alliance with the monarch of all evil, dark specter. with zordon as his prisoner, dark specter will use zordon's powers to spread evil across the universe. meanwhile cassie, ashley, carlos and t.j. (4 of the 5 newest power rangers) have journeyed into space and teamed up with andros, a human from the space colony of ko-35, in the mission to rescue zordon. on their way they battle the forces of dark specter's most loyal servant, astronema, the princess of evil. she and her army of monsters, star-fighters and quantrons will stop at nothing to prevent the rangers from reaching zordon."
tt18783984,Kung Fu Panda: The Dragon Knight,6.1,"animation action adventure   jackblack ritaora rahnumapanthaky when a mysterious pair of weasels set their sights on a collection of four powerful weapons, po must leave his home to embark on a globe-trotting quest for redemption and justice that finds him partnered up with a no-nonsense english knight named wandering blade. together, these two mismatched warriors set out on an epic adventure to find the magical weapons first and save the world from destruction and they may even learn a thing or two from each other along the way."
tt0118714,Big Guns Talk: The Story of the Western,7.4,documentary lenmorris georgiasearle harveyadman johnbudris jamesgarner tomselleck clinteastwood
tt0028288,Under Western Eyes,6.5,"drama marcallégret josephconrad hanswilhelm janlustig pierrefresnay danièleparola michelsimon political turmoil convulses 19th-century russia, as razumov, a young student preparing for a career in the czarist bureaucracy, unwittingly becomes embroiled in the assassination of a public official."
tt2162709,Scooby-Doo! Music of the Vampire,6.5,"animation adventure comedy family fantasy musical mystery davidblock tomsheppard frankwelker matthewlillard greygriffin mindycohn after being tired of always monster hunting, the gang decides to go on a vacation free of any spooky stuff and hopefully mysteries. they go to the little bat village for the vampire festival and for the author of some vampire books velma enjoys. the author ends up being the oldest living van helsing relative and isn't well off financially. he shows the gang around his vampire museum which contains the oldest 'living' vampire valdronya; who is encased in a coffin with a 6"" thick glass lid. after-wards the gang goes to see a performance by a group of actors that believe themselves to be real vampires and live as such; they accidentally awaken valdronya during their show with a mystic chant. now there is a real live vampire running amok and what's worse is he wants daphne to be his vampire bride. this movie is in a musical style."
tt0154129,Cartoon All-Stars to the Rescue,5.9,"animation adventure comedy miltongray marshlamore robertshellhorn duanepoole tomswale rossbagdasarianjr. jeffbergman townsendcoleman many different cartoon stars like bugs bunny, the muppet babies and garfield join forces to convince michael, a teenage boy that drugs aren't cool. his sister, corey, is worried about him because he's started acting differently than he used to. many of her cartoon tie-in toys come to life, to help find her stolen piggy bank, ending up in the boy's room, finding michael's stash of drugs, and also finding out that michael was the one who stole corey's money to buy marijuana! the various cartoon characters then proceed to band together, and take michael on a fantasy journey to teach him the risks a life of drug use can bring."
tt0951313,Disaster DIY,7.0,"reality-tv   bryanbaeumler karenbraaten steffgruenwald a contractor, brian beamer, is called in to people's homes after their diy projets have been ignored. he then sets out to teach them basic skills, and help complete the renovations."
tt0108755,Duckman: Private Dick/Family Man,7.7,"animation adventure comedy  everettpeck gaborcsupo arleneklasky jasonalexander greggberger nancytravis eric duckman (jason alexander) isn't your average suave, sophisticated private eye. in fact, he's rude, ignorant, slovenly, and hasn't had a date in years. with the help of his infinitely more capable sidekick, cornfed pig (gregg berger), duckman manages to solve enough cases to cover his alimony payments and cable television bills."
tt0081016,Kung Fu Arts,4.3,"action kuanghui hsi-chiehlai ju-shouli hsueh-chenhsiao carterwong singchen chi-minchin the princess's fiancé, king chi, learns that the emperor's right hand man, pai yeh hu, is plotting an assassination. he attempts to stop it, but ends up accused of the attempted regicide. worse, he throws a poisoned dart meant for pai yeh hu, but it hits the princess instead. for days she is near death. the emperor decrees that anyone who can save her will win her hand in marriage. king chi, unable to bring the antidote himself, sends his monkey to do the job. but after the monkey saves the princess's life, the emperor is honor-bound to keep his promise. he marries his daughter to the monkey and then sends them both adrift in a boat, which takes them to a deserted island. ten years later, the princess has a son. the two are alone on an island with ""uncle monkey."" but the boy's father, king chi, is hiding on a mountain, improving his kung fu skills in order to exact his revenge."
tt0215915,Kung Fu Kenobi's Big Adventure,6.4,"short animation evanmather   luke skywalker has gone to jabba's palace in tattooine to rescue his friend, han solo, who has been frozen in carbonite. unfortunately, he is captured and used as jabba's gold-bikini love slave. kung fu kenobi, a bionic jedi, senses a great disturbance in the force and goes to rescue his apprentice, meeting people like (a flatulent) yoda on the way, and with a cameo by mace windu as a television evangelist. kenobi soon uses bantha beans as his key weapon against the hutt."
tt0216234,Sports Illustrated: The 1993 Swimsuit Video,6.2,"reality-tv   staceya.snyder kathyireland ingridseynhaeve like 1992, a behind-the-scenes made-for-hbo special showcasing the pulchritudinal talents of that year's most popular supermodels and up-and-comers, wearing little more than dental floss and a smile."
tt7555554,Anime e sangue,7.6,"adventure fantasy sci-fi   perlaambrosini simoneformicola paologrossi peter pan, cyrano, the scarecrow from oz and other famous characters find themselves trapped in our world. the mysterious sariel offers them a chance to go back to their homes: in exchange they will have to accomplish a mission, find and steal the shaper."
tt0294002,Anime san jûshi,7.6,"animation action adventure   mayumitanaka norikohidaka toshikosawada d'artagnan leaves gascone and his grandparents to go to paris to be a musketeer like his father was. once there he mets jean (a litle kid who is paris searching for his mother), constance bonaciuex and of course the three musketeers, the best sword fhigters in france. the four musketeers are going to fight cardinal rechelieu, rochefort, the beautifull milady and the iron mask. the three musketeers in anime!"
tt6605760,Hotel Motivation,6.6,short music lewiskater  lucabenbrook sambossman jamesbrown music video by and performed by band pulled apart by horses.
tt8435892,The Space Between the Lines,6.6,"drama romance vanessajopp janeainscough danielglattauer alexanderfehling claudiaeisinger ginahenkel an incorrect letter and emma rothner's e-mail inadvertently ends up with leo leike, a linguist, instead of the intended recipient. leo answers. an exchange takes its course, which becomes funny and more and more personal. because they do not know each other, they do not need to fear loss of face, they trust in each other intimate things. emma and leo make a digital friendship and want to leave it at that. but at some point there are butterflies in the bellies and every ""pling"" in the mailbox shames them up. maybe they should meet after all? on the other hand, emma is married to bernhard and leo is still hanging onto his ex-girlfriend marlene."
tt9612516,Space Force,6.7,comedy  stevecarell gregdaniels stevecarell johnmalkovich benschwartz the people tasked with creating a sixth branch of the armed services: the space force.
tt2160251,Kinect Sports: Season Two,8.0,action gregb.jones jamesd.mortellaro  jadealexander manpreetbachu chrisbrandon sophiachristaloudu
tt8015984,Battle of Dunkirk: From Disaster to Triumph,7.2,"documentary soniaanderson soniaanderson elizabethbarry bertcoot johndelaney the events that unfolded at dunkirk remain one of the greatest stories in human history. in a race against time, over eight hundred defenseless private boats crossed the english channel to rescue the stranded soldiers from the inferno at the beaches of dunkirk. examine the extraordinary personal bravery of individual veterans - from moments of fear and chaos, to their uplifting stories of heroism and sacrifice in a battle that changed the course of wwii."
tt3361186,Werewolf Rising,2.4,"horror bcfourteen bcfourteen billoberstjr. melissacarnell mattcopko emma is a country girl who left for the big city only to return years later with big problems. and when she returns to her childhood home deep in the arkansas mountains for some well needed rest, relaxation, and soul searching, her problems have only just begun. a bloodthirsty werewolf emerges from the woods to lay siege to the area, ravaging anything in its path and revealing a sinister underworld that most never knew existed. with a full moon hanging over the area, emma is plunged into a fight not only for her life, but for her very soul..."
tt0181933,The Mumbly Cartoon Show,7.1,"animation family   johnstephenson donmessick this show focuses on a detective dog named mumbly,who is also featured on laff-a-lympics, who dresses up in a trenchcoat and solves crimes using his dog senses, and a beat up old car. the character strangely resembles in a way the tv detective columbo in terms of dress and mannerisms."
tt16141960,Motu Patlu Kung Fu Kings Returns,6.6,"animation suhaskadav suhaskadav nirajvikram mahendrabhatnagar ganesh adityajaiswal when renowned martial artist tiger chang comes to furfuri nagar and challenges everyone, motu starts training to defeat him. soon, patlu and motu find themselves facing an unexpected situation."
tt3608654,The Coed and the Zombie Stoner,3.6,"comedy horror sci-fi glennmiller scottymullen catherineannette granto'connell jamienoel when a nerdy sorority girl falls in love with a zombie, it's only a matter of time before a zombie apocalypse is unleashed on campus. the sorority girl discovers that weed is the cure--now she must smoke out the entire school before it's too late."
tt12144050,Moose and Squirrel: A Supernatural Podcast,6.6,talk-show  jnhorsley kenricregan jnhorsley kenricregan
tt0021070,The Light of Western Stars,5.3,"action adventure drama ottobrower edwinh.knopf groverjones williamslavensmcnutt josephl.mankiewicz richardarlen marybrian harrygreen a friend of dick bailey is killed by a mysterious assailant, whom dick suspects to be stack, who is in league with the crooked sheriff. out on a spree dick swears he will marry the first woman he sees, who happens to be ruth hammond, sister of his dead friend, arriving to take charge of the hammond ranch. revolted by his rough proposal,she fires him as the hammond foreman and she proceeds to the ranch. stack informs her he has purchased the ranch for the payment of the back-due taxes, and she relents and rehires dick and his friends to aid her in her fight against stack."
tt0118604,An American Werewolf in Paris,5.1,comedy fantasy horror anthonywaller johnlandis timburns tomstern tomeverettscott juliedelpy vincevieluf the daughter of the werewolf from awil is alive and living in paris where her mother (from the first film) and stepfather are trying to overcome her lycanthropic disease. a trio of american tourists on a thrill seeking trip around europe manage to stop her from plunging to her death from the top of the eiffel tower and are embroiled in a horrific but often hilarious plot involving a secret society of werewolves based in the city and a drug which allows werewolves to change at any time... this time there's no need for a full moon...
tt27811182,The Education of Jane Cumming,6.6,drama sophieheldman sophieheldman floranicholson claredunne floranicholson miatharia a scandal when a scottish student accused two of her teachers of having an affair.
tt10787030,Anime de Wakaru Shinryounaika,6.2,animation comedy   mainakahara yôkohikasa maayauchida a clinic explains mental illnesses and their treatment with a dose of humor.
tt4448304,"Liar, Liar, Vampire",5.7,"comedy family vincemarcello adrianvina rahartadams brecbassinger tieraskovbye when caitlyn, the most popular girl in school, mistakes new kid davis for a vampire, he gains instant celebrity status. davis enlists the help of his next-door neighbor, vi, to dial up his vampire act. together, will they fool the..."
tt0091293,Mr. Vampire II,5.8,"action comedy horror rickylau barrywong ching-yinglam biaoyuen fatchung modern grave robbing ""archeologists"" find perfectly preserved specimens from the past of a man, a woman, and their child. unbeknownst to the scientist and his two bumbling assistants, these are vampires immobilized only by the paper spells pasted on their foreheads. while transporting the child to a buyer, its spell blows off and the vampire child escapes and befriends some local children. eventually, the parent vampires are also awakened and escape, but by now the local herbalist is on their trail to destroy them."
tt7642818,Between Family,7.6,"comedy ozanaçiktan gülsebirsel engingünaydin demetevgar erdalözyagcilar neurotic fikret and tavern singer solmaz, whose 21-year-long relationships end on the same day, meet through a funny coincidence. when solmaz's daughter zeynep decides to marry her lover from adana, the ever-fearful fikret ends up having to play the role of his life. intended at first to be kept in the family, the wedding becomes a much bigger event upon the insistence of the groom's relatives. can our heroes come to terms with the traditional adana family who carry guns and own a kebab-restaurant chain, and see the wedding through without mishaps?"
tt0439875,The Western Alienation Comedy Hour,6.2,comedy marklawrence richardside brentbutt ellieharvie garyjones shawnmacdonald
tt1482967,Monsters vs Aliens: Mutant Pumpkins from Outer Space,6.3,"animation action adventure peterramsey adamf.goldberg conradvernon robletterman reesewitherspoon sethrogen hughlaurie susan murphy (a.k.a. ginormica) and the monsters are now working with the us government as special ops. so when an alien presence is detected in susan's hometown of modesto, california -- right before halloween -- the team is dispatched to investigate. everything appears normal, right down to the jack-o-lanterns peering out from every doorstep and windowsill. but when halloween arrives, those innocent-looking carved pumpkins reveal themselves for what they really are mutant aliens. the altered pumpkins then start to implement their fiendish plan to take over earth. the monsters are there to combat the mutant gourds and try to smash their wicked scheme!"
tt0053464,Prince of Space,2.2,"action adventure family eijirôwakabayashi masaruigami shinmorita tatsuoumemiya hirokomine takashikanda a group of space men from the planet krankor who resemble chickens are led by their leader, phantom to invade earth. but a strange superhero named prince of space (actually a bootblack in disguise) arrives to defeat the spacemen. although the weapons of the aliens cannot harm the prince of space, the phantom continues to fight, and many plot twists (including capturing a group of elderly scientists) ensue. watch out for the giant!"
tt0216651,Vampire Hunter D: Bloodlust,7.7,"animation action drama yoshiakikawajiri hideyukikikuchi yoshiakikawajiri andrewphilpot johnrafterlee pamelaadlon it is many thousand years in the future. vampires once ruled the night but have seen their numbers reduced by fearless bounty hunters. one such hunter is d, the halfbreed son of a human mother and vampire father. when a girl from a rich family is taken from her home by the vampire meier link, her father contracts both d and the markus brothers (a rival group of hunters) to race to retrieve her. as the heroes fight their way through meier's hired guards, they begin to suspect that the girl may have gone with him willingly."
tt31448377,Cocaine Werewolf,2.2,"comedy horror markpolonia fordaustin tygertorrez bricekennedy jamiemorgan codylosinger cocaine, cash and a crew filming a horror movie in the mysterious woods of northern pennsylvania clash when an unexpected visit from a werewolf literally enters the picture."
tt2276555,JesuOtaku Anime Reviews,5.9,comedy  jacobhopechapman jacobhopechapman bennettwhite dougwalker a young man looks at all the obscure anime that japan has to offer.
tt0475205,Supernatural Science,7.9,"documentary   jonathanpryce michaelgoldfarb ronaldhutton centered around controversial theories on stories of the unknown, myths, legends, and supernatural events, to find a explaination on that one particular subject."
tt2091253,CNBC Special Report: Disaster in Japan,8.0,news   melissafrancis billgriffeth national geographic presents a powerful firsthand look at the historic catastrophe through the eyes of those who experienced it.
tt22896184,Your Pretty Face is Going to Hell: The Cartoon,6.6,"animation comedy fantasy  casperkelly davewillis benbladon williamtokarsky mattservitto follws gary, satan, and all your favorite demons from your pretty face is going to hell (2013). as they make the world a worse place."
tt4586674,EA Sports UFC,7.3,"action sport   jonjones alexandergustafsson brucelee danawhite the game's artificial intelligence accommodates for changes in player strategies mid-game to make the gaming experience more realistic than in previous ufc games.[5] the game also simulates ""full body deformation"" to connect players with their player-character. the ultimate fighter is featured at the start of career mode. also included are perks unlocked throughout career to boost game plans."
tt0462133,Seconds from Disaster,8.1,documentary   richardvaughn ashtonsmith stephenbogaert accounts of famous technological disasters and their subsequent investigations.
tt0098634,Western,6.7,"animation western short gáborhomolya gáborhomolya  a lone eagle guides us towards a secluded canyon where two gunfighters silently face-off, each waiting for an opening."
tt9204408,Kung Fu League,4.9,"action comedy jeffreylau jianhonghuang wenzhuozhao andyon yu-hangto fei ying xiong, an indigent comic book artist, is romantically interested in bao'er, but the head manager of their company, who also has a interest in bao'er, prevents that from happening. so, he summons four legendary kung fu masters to learn the highest level of martial arts and help him get his girl."
tt0379186,Blood of the Werewolf,3.5,"horror joebagnardi bruceg.hallenbeck kevinj.lindenmuth stephenc.seward joebagnardi danbailey helenblack miaborrelli three stories of werewolves in the early 21st century. ""blood reunion"" - a horror writer returns to his home town but finds a secret he could not have guessed as a child. old blood - as a ..."
tt12655222,Fergie & Andrew: The Duke & Duchess of Disaster,6.4,documentary   stephengreif dickiearbiter lizziecundy
tt35509401,Gotchard Short Anime: Gotchanime! Get Seven Wonders of Furasu High School!,6.6,animation   misatofukuen junseimotojima rikutokumaki
tt0095684,My Best Friend Is a Vampire,6.0,"comedy horror romance jimmyhuston tabmurphy robertseanleonard evanmirand leeannelocken young student finds himself being transformed to a vampire after a night with a quite attractive female vampire. first, he does not quite believe it himself, but with the help of a 300 year old teacher and the handbook ""vampirism - a guide to an alternative lifestyle"", he finds out that blood does not taste as bad as he expected. of course, he does not bite women, as a good guy he sticks to pig blood which is offered by the local butcher as a special offer for vampires. trouble rises when a vampire hunter tries to track him down with wooden sticks and silver bullets..."
tt7150410,Motivation 3: The Next Generation,5.7,"documentary action sport adambhalalough  lucasalves ryandecenzo aureliengiraud there is a contest each year that can change a young skater's life. there are no pros with million dollar endorsement deals here, just real kids with real lives and everything on the line. this is the story of a few of the best, from france, brazil and the usa, as they risk everything for a chance of a lifetime. motivation 3: the next generation is a proper follow-up to the motivation but this time the stakes are so much higher. we're in deep with real kids escaping poverty and violence, crashing in skate-houses or still living with mom. for all of these kids a win at tampa am could mean a way out and an opportunity to do what they love for a living-skate."
tt1855177,Doomed: A Biological Cartoon!,7.5,"animation short comedy guillermogarcíacarsí guillermogarcíacarsí  fake documentary about the life and habits of non-terrestrial creatures that coexist 24hrs with a narrator. unlike terrestrial animals, whose instincts are focused on survival, the nature of these creatures seems to condemn them to a loss of time and energy and eventually, to an absurd and comical extinction."
tt7794052,Western Ghats,8.5,"drama leninbharati  antony aarubala gayatrikrishnaa rangasamy, a laborer living on the borders of kerala and tamil nadu just like his fellow sons of soils toils, hard-working at the spice plantations owned by landlords. whilst rangasamy is content with his life, he yearns to own a piece of land and earn a living by farming. after years of struggle, his dream finally comes true when chacko, a local politician helps him buy the land, however, he soon faces tougher challenges as he has to deal with corrupt and wealthy politicians and the movie goes with a flow,and it is natural,must watch movie if your a movie fan"
tt3892384,Space Cop,5.2,"action comedy sci-fi jaybauman mikestoklasa mikestoklasa(screenplay) mikestoklasa(story) richevans(story) jaybauman(story) richevans mikestoklasa jocelynridgely chikejohnson space cop is a sci-fi schlock comedy about a cop from the future (of space) who travels to the present, where he's teamed up with a cryogenically frozen cop from the past who has been thawed out in the present. out of time and out of place, these two unwitting heroes must work together to save the world from a group of renegade aliens and the re-animated brain of a mad scientist bent on global extinction."
tt0817543,Perfect Disaster,7.0,"documentary   benlawson rogerclark alistairpetrie tornadoes destroying entire stadiums, solar storms causing a worldwide blackout, typhoons with 200 mph winds, flood that could overflow the thames barrier, fire that can burn down entire cities, and ice storms that have strong winds. perfect disaster contains natural storms that take it to the extreme, which could happen one day."
tt1666796,"Sports Day at Queen's College Ground, Cork",5.1,short   
tt0808240,Turks in Space,1.5,"action comedy sci-fi kartaltibet muratboyacioglu alpcanalpar cüneytarkin miraçbayramoglu the son of ""the man who saved the world"" is searching for a crew member of his spaceship who has been missing for eight years."
tt1506848,Supernatural Investigator,4.8,documentary   robertj.sawyer benmehl cindysampson the series takes a look at how the us military developed a program of controlled remote viewing for espionage. it shows examples of remote viewing session results and discusses the movement of remote viewing from the military to civilian life.
tt0395247,The Playboy of the Western World,7.4,"comedy alangibson johnmillingtonsynge johnhurt sinéadcusack paulinedelaney a man comes into a pub and boasts that he has just killed his father. instead of condemning him for the crime, the locals revel in his story and praise him for his deed, with the daughter of the landlord falling for this ""dashing ..."
tt1267379,Dead Space: Downfall,6.3,"animation action adventure family horror sci-fi thriller chuckpatton curtgeda vintonheuck jimmypalmiotti(screenplay) justingray(screenplay) glena.schofield(storyandcharactersbasedon""deadspace"") warrenellis(storyandcharactersbasedon""deadspace"") rickremender(storyandcharactersbasedon""deadspace"") antonyjohnston(storyandcharactersbasedon""deadspace"") nikafutterman keithszarabajka jimcummings kevinmichaelrichardson the usg ishimura, a miner spaceship, is transporting a strange artifact called the red marker. in the aegis vii colony, where the red marker was found, there are some suicides and murders and the people are slowly going mad. the people are being infected by something. barrow, the foreman, finds the body of his wife having committed suicide. barrow decides to escape the colony's madness and, taking his wife's body, goes on board the ishimura. but something happens to barrow's wife on board the ishimura."
tt1003494,Modern Education,5.0,"short étiennearnaud émilecohl   modern education (1909) *** (out of 4) director emile cohl certainly came up with some clever ideas when it came to films. this one here has a large history book on a stage and when the page turns we see a different historic figure on the left side of the screen. the right side of the screen is an open slot where an actor, dressed as that character, walks into it. yes, there's certainly nothing ground-breaking about this film but i thought the idea of a living history book was quite fascinating and the three minute film kept me entertained. we get to see figures like george washington and napoleon brought to life. the costumes aren't the greatest and sometimes the actor doesn't look 100% like the character but these are just minor complaints."
