mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6889093399047852,0.3499391635420325,0.021876955032348634,0.016875889902592395,0.01,2,4,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.42518783805875837,0.4483032387206497,0.4311623591878573,0.39079806110070425,0.4017172367435694,0.4194337467623078,0.020678465622785625,1270
0.33226475715637205,0.07181140990473919,0.008689165115356445,0.0015716080736623479,0.01,2,4,2,100,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",0.42184267541260334,0.44262643787309,0.4331598826129128,0.38825488565079835,0.39519905649987264,0.41621658760985547,0.021165073545147718,1279
0.23727493286132811,0.014385141230444425,0.008239221572875977,0.0023307789289031735,0.01,2,4,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.415612543546265,0.4333911103722724,0.43336332228309726,0.38565279348703063,0.38477265538603755,0.4105584850149405,0.021689330885519043,1294
0.5631511211395264,0.07882976284186774,0.008993005752563477,0.0027343774821398424,0.01,2,4,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",0.5487365654544276,0.5821167876238967,0.5363157340109466,0.5130895495179058,0.5080743668117131,0.537666600683778,0.026757876707061708,1044
0.6615171909332276,0.13123024011097714,0.009640932083129883,0.0018604456900891092,0.01,2,4,2,200,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",0.5522258629841191,0.5776520281061523,0.5309064745049342,0.508712258748601,0.4974748282816407,0.5333942905250895,0.02904815018584894,1075
0.5639159202575683,0.07425603313269627,0.008788681030273438,0.0010723655043109667,0.01,2,4,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.5505636240994095,0.5714931545712124,0.5310820537472714,0.49960310026118104,0.49333270802786333,0.5292149281413876,0.02970217324665025,1119
0.8778650283813476,0.03696491966437797,0.018067073822021485,0.007841854588754785,0.01,2,4,2,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.5982110320081395,0.6294544487279835,0.5776136897765061,0.5632743257867139,0.5459020735733386,0.5828911139745363,0.028926467902912662,594
0.9164628028869629,0.04938517077510966,0.00925307273864746,0.0029555421096787945,0.01,2,4,2,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.9}",0.6027583239399652,0.6278575230243606,0.5816604864026007,0.557174529802146,0.5444565580548557,0.5827814842447857,0.030188395504623395,597
0.9209496021270752,0.07778988180733222,0.009224843978881837,0.0015582042995565056,0.01,2,4,2,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.5956918112259538,0.6204351168068404,0.593437762828279,0.5467541741962796,0.5453085353016527,0.5803254800718011,0.029563687356164402,637
0.3191056251525879,0.0134884316440308,0.008886051177978516,0.0026624774350267394,0.01,2,4,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.42518783805875837,0.4483032387206497,0.4311623591878573,0.39079806110070425,0.4017172367435694,0.4194337467623078,0.020678465622785625,1270
